user_id,age,country,subscription_type,registration_date,total_watch_time_hours
U1698,38,Mexico,Premium,2024-01-31,131.8
U1699,47,Argentina,Premium,2023-05-16,580.9
U1700,51,Colombia,Basic,2023-05-27,376.9
U1701,38,Argentina,Premium,2023-12-09,640.5
U1702,29,Chile,Standard,2023-06-06,392.5
U1703,59,Mexico,Standard,2023-08-31,370.5
U1704,41,Chile,Basic,2022-08-10,425.2
U1705,26,Chile,Basic,2023-01-25,243.6
U1706,43,Colombia,Premium,2024-02-11,815.5
U1707,61,Colombia,Standard,2024-01-24,120.7
U1708,38,Colombia,Basic,2023-04-11,459.5
U1709,48,Mexico,Standard,2024-01-25,585.4
U1710,49,Colombia,Basic,2022-03-13,111.6
U1711,29,Chile,Standard,2022-01-27,646.8
U1712,47,Mexico,Basic,2022-06-12,208.8
U1713,30,Argentina,Standard,2023-11-20,364.6
U1714,61,Argentina,Premium,2024-02-04,192.4
U1715,29,Mexico,Standard,2022-05-14,102.6
U1716,54,Colombia,Basic,2022-03-13,345.3
U1717,41,Mexico,Basic,2022-06-29,331.5
U1718,46,Mexico,Standard,2023-11-01,305.3
U1719,60,Argentina,Basic,2024-01-23,58.5
U1720,32,Colombia,Standard,2023-07-22,66.9
U1721,59,Argentina,Standard,2022-12-21,332.7
U1722,56,Peru,Standard,2023-01-21,43.7
U1723,61,Argentina,Standard,2023-01-27,293.2
U1724,52,Colombia,Basic,2023-03-05,155.3
U1725,23,Mexico,Basic,2022-01-17,266.1
U1726,41,Argentina,Basic,2023-12-06,355.1
U1727,49,Colombia,Basic,2023-05-05,375.9
U1728,62,Argentina,Standard,2022-04-14,16.4
U1729,35,Chile,Standard,2022-01-19,16.2
U1730,64,Argentina,Premium,2023-09-22,760.2
U1731,60,Chile,Basic,2022-08-17,375.1
U1732,50,Argentina,Standard,2023-07-18,500.2
U1733,43,Argentina,Premium,2023-05-16,844.3
U1734,63,Peru,Standard,2022-09-29,469.2
U1735,20,Mexico,Premium,2022-11-07,439.4
U1736,37,Mexico,Basic,2023-06-05,63.9
U1737,55,Argentina,Premium,2023-08-25,467.6
U1738,36,Argentina,Standard,2022-11-07,590.6
U1739,61,Colombia,Standard,2023-01-04,265.8
U1740,62,Chile,Basic,2022-11-14,200.7
U1741,50,Colombia,Standard,2023-05-25,593.1
U1742,34,Chile,Standard,2023-08-08,554.4
U1743,24,Mexico,Standard,2022-11-10,341.4
U1744,49,Colombia,Standard,2023-06-27,452.9
U1745,56,Argentina,Basic,2022-08-12,113.6
U1746,31,Mexico,Basic,2022-10-22,429.1
U1747,28,Mexico,Standard,2022-09-03,513.3
U1748,20,Mexico,Premium,2024-02-24,724.3
U1749,41,Argentina,Standard,2023-04-09,258.0
U1750,57,Colombia,Premium,2023-12-22,265.6
U1751,50,Chile,Standard,2023-10-09,315.3
U1752,63,Mexico,Basic,2022-11-06,39.9
U1753,58,Chile,Standard,2022-05-16,107.0
U1754,50,Mexico,Standard,2022-02-16,147.2
U1755,39,Colombia,Basic,2023-06-09,362.6
U1756,51,Argentina,Standard,2023-06-11,310.8
U1757,24,Chile,Premium,2022-01-22,1012.5
U1758,56,Colombia,Basic,2023-06-06,138.7
U1759,24,Argentina,Basic,2022-02-23,27.5
U1760,60,Chile,Basic,2023-06-18,284.3
U1761,25,Colombia,Basic,2022-12-19,157.4
U1762,32,Colombia,Basic,2023-10-08,373.6
U1763,35,Peru,Basic,2022-11-17,404.4
U1764,41,Chile,Premium,2022-11-06,830.1
U1765,62,Mexico,Standard,2022-05-13,91.0
U1766,42,Colombia,Basic,2022-06-30,475.8
U1767,20,Chile,Basic,2023-06-19,32.1
U1768,18,Colombia,Premium,2023-11-25,639.8
U1769,25,Colombia,Basic,2023-02-20,203.9
U1770,21,Argentina,Basic,2022-12-21,516.4
U1771,26,Argentina,Basic,2022-01-06,418.7
U1772,36,Chile,Standard,2022-03-05,437.5
U1773,58,Mexico,Basic,2023-07-09,191.8
U1774,48,Chile,Basic,2022-07-31,178.4
U1775,61,Mexico,Standard,2023-12-22,478.9
U1776,30,Argentina,Basic,2023-10-31,299.6
U1777,58,Argentina,Standard,2022-01-05,64.8
U1778,29,Peru,Basic,2023-10-30,222.6
U1779,58,Mexico,Basic,2023-08-01,50.3
U1780,26,Chile,Standard,2022-01-09,45.1
U1781,58,Colombia,Basic,2024-02-12,116.5
U1782,43,Colombia,Basic,2022-07-07,136.6
U1783,21,Argentina,Basic,2023-10-10,73.6
U1784,35,Argentina,Basic,2023-07-27,145.9
U1785,23,Colombia,Premium,2023-12-25,1077.7
U1786,26,Mexico,Basic,2022-09-11,372.0
U1787,20,Colombia,Standard,2023-11-06,43.3
U1788,52,Mexico,Basic,2023-07-25,430.7
U1789,61,Argentina,Standard,2022-05-03,270.9
U1790,53,Colombia,Standard,2023-06-22,170.6
U1791,19,Colombia,Basic,2024-02-15,84.5
U1792,23,Peru,Standard,2023-12-26,317.0
U1793,51,Colombia,Basic,2023-09-08,343.2
U1794,20,Mexico,Basic,2023-06-27,260.6
U1795,50,Argentina,Standard,2022-08-07,476.7
U1796,42,Argentina,Basic,2022-12-29,265.7
U1797,62,Argentina,Standard,2023-12-21,521.3
U1798,36,Peru,Basic,2023-08-13,484.7
U1799,59,Mexico,Premium,2023-10-15,830.6
U1800,40,Argentina,Basic,2023-08-21,360.3
U1801,33,Colombia,Basic,2022-10-06,326.6
U1802,42,Chile,Basic,2022-11-01,138.3
U1803,25,Peru,Standard,2023-11-10,340.0
U1804,62,Mexico,Standard,2023-07-27,456.7
U1805,53,Argentina,Premium,2023-06-03,507.5
U1806,27,Peru,Premium,2023-08-07,453.1
U1807,43,Argentina,Standard,2023-05-11,306.3
U1808,31,Argentina,Basic,2023-08-24,336.5
U1809,57,Mexico,Basic,2023-04-14,283.1
U1810,19,Chile,Basic,2023-05-02,351.6
U1811,41,Argentina,Standard,2023-10-24,407.6
U1812,35,Mexico,Premium,2023-04-21,899.2
U1813,38,Colombia,Premium,2023-06-04,812.5
U1814,47,Chile,Basic,2022-01-09,465.7
U1815,54,Colombia,Basic,2022-04-29,273.8
U1816,62,Colombia,Basic,2023-05-10,69.2
U1817,36,Mexico,Standard,2022-01-25,502.4
U1818,41,Mexico,Basic,2022-04-14,85.6
U1819,62,Argentina,Standard,2023-06-22,419.2
U1820,65,Peru,Premium,2023-03-20,244.7
U1821,38,Colombia,Premium,2022-01-13,182.4
U1822,29,Colombia,Standard,2023-01-16,245.4
U1823,54,Colombia,Basic,2022-05-02,387.6
U1824,64,Mexico,Basic,2023-10-01,386.3
U1825,49,Peru,Premium,2023-05-16,106.6
U1826,34,Argentina,Basic,2022-06-10,474.5
U1827,40,Peru,Basic,2024-01-24,365.0
U1828,19,Colombia,Standard,2023-04-30,76.6
U1829,62,Argentina,Premium,2022-05-31,20.6
U1830,41,Colombia,Basic,2023-05-24,395.1
U1831,28,Colombia,Basic,2023-07-11,349.2
U1832,38,Colombia,Basic,2024-02-18,260.8
U1833,48,Peru,Basic,2023-07-31,315.0
U1834,32,Argentina,Basic,2023-12-31,319.8
U1835,37,Peru,Premium,2022-07-30,291.2
U1836,24,Colombia,Basic,2022-04-22,85.5
U1837,34,Mexico,Standard,2024-02-14,574.0
U1838,24,Colombia,Standard,2023-08-01,611.0
U1839,22,Colombia,Basic,2023-12-29,450.6
U1840,23,Chile,Basic,2023-03-25,275.0
U1841,34,Argentina,Standard,2022-08-02,14.0
U1842,24,Mexico,Basic,2024-02-25,458.7
U1843,45,Colombia,Basic,2024-01-31,279.5
U1844,56,Colombia,Premium,2023-12-21,814.9
U1845,47,Colombia,Premium,2022-09-27,340.2
U1846,19,Colombia,Basic,2023-11-20,516.8
U1847,21,Mexico,Premium,2023-12-24,581.7
U1848,34,Colombia,Basic,2022-03-24,303.1
U1849,46,Mexico,Standard,2023-11-21,291.7
U1850,37,Mexico,Standard,2022-01-15,137.3
U1851,32,Mexico,Standard,2023-03-15,544.1
U1852,48,Mexico,Standard,2022-08-06,237.5
U1853,33,Argentina,Premium,2023-12-04,275.2
U1854,35,Chile,Premium,2023-10-22,436.4
U1855,24,Chile,Premium,2022-12-10,97.4
U1856,42,Mexico,Premium,2023-03-26,176.8
U1857,26,Colombia,Basic,2023-07-30,160.5
U1858,55,Chile,Premium,2023-06-06,98.2
U1859,41,Colombia,Standard,2022-04-21,110.6
U1860,27,Mexico,Basic,2024-01-26,107.5
U1861,45,Colombia,Basic,2023-09-16,328.2
U1862,56,Chile,Premium,2023-11-02,463.7
U1863,56,Mexico,Basic,2023-01-03,271.8
U1864,57,Colombia,Basic,2023-08-25,92.1
U1865,18,Mexico,Standard,2023-08-20,356.4
U1866,19,Argentina,Basic,2023-03-11,303.8
U1867,20,Mexico,Standard,2023-02-05,641.7
U1868,41,Peru,Basic,2022-05-25,135.5
U1869,42,Chile,Basic,2022-12-21,455.7
U1870,57,Peru,Basic,2022-07-09,382.2
U1871,62,Chile,Standard,2022-09-07,182.3
U1872,26,Colombia,Basic,2023-12-31,456.0
U1873,33,Argentina,Premium,2023-12-16,201.7
U1874,19,Chile,Basic,2023-09-27,141.6
U1875,31,Chile,Basic,2022-05-25,21.1
U1876,60,Mexico,Standard,2023-09-17,417.3
U1877,59,Mexico,Standard,2023-10-23,532.8
U1878,55,Chile,Basic,2023-05-05,357.0
U1879,22,Mexico,Basic,2024-02-13,529.1
U1880,64,Peru,Premium,2022-09-23,206.8
U1881,52,Argentina,Basic,2022-05-23,27.7
U1882,26,Chile,Standard,2022-06-16,105.4
U1883,44,Mexico,Premium,2022-08-12,876.0
U1884,45,Argentina,Basic,2023-04-12,71.1
U1885,21,Colombia,Premium,2023-12-05,696.2
U1886,54,Mexico,Premium,2024-02-17,852.1
U1887,64,Argentina,Basic,2023-12-13,95.9
U1888,26,Argentina,Standard,2023-09-03,27.6
U1889,54,Mexico,Standard,2023-05-12,421.0
U1890,63,Mexico,Standard,2023-12-31,409.1
U1891,36,Mexico,Premium,2023-08-14,735.4
U1892,31,Peru,Basic,2022-12-06,407.2
U1893,62,Chile,Premium,2023-01-04,766.0
U1894,41,Colombia,Basic,2022-12-16,99.2
U1895,24,Argentina,Standard,2023-03-23,276.6
U1896,59,Argentina,Basic,2023-08-07,442.6
U1897,28,Colombia,Basic,2023-05-16,15.7
U1898,19,Colombia,Standard,2022-01-21,528.3
U1899,23,Mexico,Standard,2024-02-12,503.1
U1900,60,Mexico,Standard,2022-05-07,49.4
U1901,39,Argentina,Premium,2023-02-08,403.9
U1902,64,Mexico,Premium,2022-11-21,234.8
U1903,37,Chile,Basic,2022-05-15,364.8
U1904,36,Colombia,Basic,2023-02-06,397.5
U1905,23,Mexico,Premium,2022-05-28,779.0
U1906,64,Chile,Premium,2023-12-28,104.3
U1907,35,Argentina,Basic,2022-09-27,48.6
U1908,19,Mexico,Standard,2023-08-16,407.9
U1909,43,Mexico,Standard,2024-02-05,100.1
U1910,21,Argentina,Premium,2023-02-06,129.5
U1911,64,Peru,Premium,2023-11-08,36.6
U1912,62,Mexico,Standard,2023-08-05,190.1
U1913,19,Colombia,Standard,2022-03-09,422.6
U1914,48,Argentina,Premium,2022-12-17,550.6
U1915,33,Colombia,Basic,2023-09-03,472.4
U1916,31,Argentina,Standard,2024-01-15,80.8
U1917,31,Colombia,Standard,2022-09-14,414.9
U1918,59,Chile,Basic,2024-02-15,158.2
U1919,45,Argentina,Standard,2024-02-19,455.1
U1920,57,Peru,Basic,2023-10-03,221.6
U1921,41,Colombia,Standard,2023-12-14,303.1
U1922,49,Mexico,Premium,2023-08-16,680.3
U1923,57,Colombia,Standard,2023-01-03,199.9
U1924,58,Colombia,Premium,2022-08-30,607.2
U1925,52,Chile,Standard,2022-04-17,374.6
U1926,36,Peru,Premium,2022-12-14,396.7
U1927,65,Colombia,Premium,2023-05-11,897.7
U1928,38,Colombia,Standard,2022-01-03,205.3
U1929,47,Mexico,Premium,2023-06-21,823.2
U1930,19,Colombia,Standard,2022-06-08,611.0
U1931,18,Peru,Premium,2023-12-08,280.0
U1932,33,Mexico,Premium,2023-09-17,527.9
U1933,58,Mexico,Basic,2022-07-31,397.7
U1934,45,Chile,Standard,2023-12-21,324.2
U1935,25,Colombia,Basic,2022-01-15,473.1
U1936,27,Mexico,Standard,2022-07-29,43.8
U1937,38,Peru,Basic,2023-10-06,353.1
U1938,43,Argentina,Standard,2023-03-02,194.6
U1939,18,Argentina,Premium,2023-04-28,983.7
U1940,42,Chile,Premium,2023-02-27,768.0
U1941,31,Mexico,Premium,2022-03-01,78.9
U1942,24,Peru,Basic,2023-01-08,387.6
U1943,48,Argentina,Basic,2023-12-17,127.7
U1944,34,Mexico,Premium,2022-10-06,553.4
U1945,46,Mexico,Basic,2022-01-06,193.5
U1946,43,Colombia,Basic,2022-02-01,320.6
U1947,60,Peru,Basic,2023-10-31,216.5
U1948,31,Argentina,Premium,2023-11-30,541.3
U1949,41,Mexico,Basic,2022-10-10,236.4
U1950,30,Mexico,Basic,2023-09-24,150.5
U1951,51,Colombia,Basic,2023-08-03,260.0
U1952,37,Argentina,Basic,2022-09-08,230.0
U1953,33,Mexico,Standard,2024-02-09,372.4
U1954,64,Colombia,Premium,2022-08-05,163.3
U1955,37,Chile,Basic,2023-03-14,436.7
U1956,33,Argentina,Standard,2023-12-02,17.4
U1957,22,Mexico,Premium,2022-12-09,1093.1
U1958,49,Argentina,Basic,2023-09-08,480.8
U1959,27,Argentina,Standard,2023-06-18,598.9
U1960,65,Mexico,Basic,2023-08-26,341.8
U1961,40,Colombia,Basic,2023-12-17,52.9
U1962,24,Argentina,Basic,2023-05-24,483.3
U1963,62,Argentina,Basic,2023-10-15,179.7
U1964,43,Argentina,Basic,2022-03-15,243.5
U1965,20,Argentina,Premium,2024-02-13,475.2
U1966,65,Colombia,Basic,2022-07-01,315.8
U1967,33,Colombia,Basic,2023-03-26,28.3
U1968,20,Argentina,Standard,2023-05-27,604.6
U1969,49,Colombia,Standard,2022-03-01,517.5
U1970,47,Mexico,Basic,2023-01-02,293.4
U1971,19,Mexico,Basic,2023-04-24,497.6
U1972,50,Mexico,Premium,2022-06-07,427.0
U1973,25,Argentina,Basic,2023-09-14,407.1
U1974,31,Mexico,Basic,2023-11-24,328.6
U1975,35,Argentina,Standard,2023-11-16,208.0
U1976,20,Colombia,Standard,2022-09-10,111.8
U1977,39,Mexico,Basic,2022-02-15,272.2
U1978,46,Mexico,Premium,2023-09-14,794.7
U1979,20,Peru,Standard,2022-05-16,328.4
U1980,49,Argentina,Basic,2022-11-02,241.1
U1981,64,Mexico,Premium,2023-03-24,432.2
U1982,56,Mexico,Basic,2023-08-19,395.3
U1983,62,Peru,Basic,2022-01-11,110.8
U1984,27,Mexico,Basic,2023-09-24,75.8
U1985,53,Mexico,Basic,2022-08-14,117.1
U1986,44,Colombia,Standard,2022-02-19,78.2
U1987,32,Mexico,Standard,2023-05-14,247.7
U1988,65,Colombia,Standard,2023-06-19,236.2
U1989,25,Colombia,Basic,2022-07-29,345.1
U1990,22,Chile,Basic,2023-07-24,540.4
U1991,62,Colombia,Standard,2023-07-13,438.2
U1992,42,Chile,Standard,2022-03-11,160.5
U1993,50,Peru,Standard,2023-11-30,340.8
U1994,40,Chile,Basic,2022-05-10,415.9
U1995,27,Mexico,Standard,2023-12-21,236.6
U1996,52,Colombia,Premium,2023-09-16,538.1
U1997,62,Argentina,Standard,2023-09-28,494.3
U1998,36,Mexico,Standard,2023-03-27,380.6
U1999,59,Colombia,Standard,2023-02-06,157.7
U2000,50,Argentina,Standard,2022-08-30,538.3
U2001,28,Mexico,Premium,2023-12-26,550.6
U2002,64,Argentina,Basic,2023-08-15,269.5
U2003,23,Chile,Basic,2023-05-17,96.9
U2004,65,Mexico,Standard,2023-02-22,74.1
U2005,20,Mexico,Basic,2022-10-20,542.1
U2006,27,Argentina,Basic,2022-08-04,180.4
U2007,30,Colombia,Basic,2023-07-07,460.5
U2008,22,Peru,Standard,2023-02-23,164.2
U2009,22,Mexico,Standard,2022-04-17,523.0
U2010,61,Colombia,Basic,2023-04-27,317.2
U2011,60,Argentina,Basic,2023-02-26,292.3
U2012,61,Chile,Premium,2022-05-30,306.7
U2013,38,Mexico,Standard,2024-02-26,398.3
U2014,26,Argentina,Standard,2023-06-27,410.4
U2015,41,Argentina,Premium,2022-09-21,381.0
U2016,47,Chile,Standard,2023-05-11,489.8
U2017,42,Colombia,Basic,2022-03-20,36.8
U2018,32,Mexico,Basic,2024-01-06,420.1
U2019,58,Chile,Basic,2022-07-16,63.6
U2020,20,Mexico,Basic,2023-09-20,134.2
U2021,27,Argentina,Basic,2023-09-28,185.3
U2022,30,Peru,Premium,2023-11-04,141.4
U2023,54,Mexico,Basic,2022-05-14,142.4
U2024,31,Peru,Basic,2023-10-23,266.7
U2025,29,Colombia,Standard,2023-11-22,391.0
U2026,38,Argentina,Premium,2022-01-30,719.8
U2027,43,Colombia,Standard,2024-02-26,383.4
U2028,42,Peru,Standard,2023-02-06,524.8
U2029,36,Mexico,Basic,2024-01-03,122.2
U2030,24,Chile,Basic,2022-03-07,361.8
U2031,38,Peru,Premium,2022-05-19,357.6
U2032,50,Peru,Standard,2022-02-19,267.6
U2033,19,Mexico,Premium,2024-01-28,1033.0
U2034,33,Argentina,Premium,2022-03-09,40.8
U2035,62,Mexico,Premium,2022-03-23,728.1
U2036,33,Mexico,Basic,2022-09-22,440.7
U2037,31,Mexico,Basic,2023-06-01,183.6
U2038,18,Mexico,Standard,2023-08-06,520.7
U2039,26,Argentina,Basic,2023-04-10,251.3
U2040,22,Peru,Basic,2023-01-01,358.1
U2041,18,Mexico,Premium,2022-11-01,716.8
U2042,57,Argentina,Basic,2023-07-11,299.0
U2043,34,Peru,Basic,2022-09-06,328.2
U2044,18,Mexico,Basic,2023-01-11,195.4
U2045,32,Argentina,Standard,2023-10-18,392.4
U2046,45,Chile,Standard,2023-06-11,318.4
U2047,31,Argentina,Basic,2023-11-06,137.0
U2048,27,Colombia,Basic,2022-04-27,160.0
U2049,27,Mexico,Standard,2023-04-08,313.2
U2050,31,Mexico,Standard,2022-08-25,427.7
U2051,54,Argentina,Standard,2023-10-10,502.7
U2052,54,Mexico,Premium,2023-11-05,768.5
U2053,55,Colombia,Basic,2022-10-05,348.0
U2054,21,Mexico,Standard,2022-06-10,173.5
U2055,20,Peru,Basic,2024-01-21,371.9
U2056,53,Chile,Standard,2023-12-03,494.4
U2057,64,Mexico,Premium,2022-09-02,773.6
U2058,50,Colombia,Premium,2023-11-05,325.5
U2059,47,Mexico,Standard,2022-10-25,229.5
U2060,45,Mexico,Standard,2024-02-12,465.3
U2061,18,Peru,Standard,2023-11-01,439.7
U2062,19,Peru,Basic,2022-10-28,215.2
U2063,47,Argentina,Premium,2022-07-31,787.7
U2064,36,Chile,Standard,2023-01-06,356.0
U2065,54,Argentina,Basic,2022-07-09,438.0
U2066,63,Mexico,Basic,2022-01-03,334.6
U2067,46,Argentina,Premium,2022-08-01,142.0
U2068,54,Chile,Premium,2022-04-12,474.0
U2069,53,Peru,Standard,2022-06-02,388.3
U2070,29,Colombia,Premium,2022-01-26,221.6
U2071,41,Chile,Premium,2022-08-27,249.5
U2072,35,Argentina,Standard,2023-04-04,137.1
U2073,25,Chile,Premium,2023-11-21,797.4
U2074,53,Chile,Premium,2022-07-01,24.1
U2075,49,Mexico,Premium,2022-12-02,540.9
U2076,21,Peru,Basic,2022-10-30,436.6
U2077,32,Mexico,Basic,2022-06-18,191.1
U2078,55,Mexico,Standard,2023-06-08,258.4
U2079,28,Mexico,Basic,2023-10-17,92.7
U2080,31,Argentina,Premium,2022-09-24,817.3
U2081,43,Argentina,Standard,2023-04-23,55.5
U2082,62,Colombia,Basic,2023-05-19,326.9
U2083,47,Peru,Premium,2022-04-20,594.3
U2084,22,Chile,Premium,2022-07-14,902.1
U2085,51,Chile,Standard,2023-06-29,295.3
U2086,53,Mexico,Premium,2023-12-19,892.9
U2087,62,Argentina,Basic,2023-06-07,371.4
U2088,54,Argentina,Basic,2022-05-19,383.7
U2089,48,Argentina,Basic,2023-12-19,438.7
U2090,51,Argentina,Premium,2022-09-30,525.8
U2091,55,Mexico,Basic,2023-05-15,46.5
U2092,54,Peru,Standard,2023-11-05,11.9
U2093,33,Colombia,Basic,2023-06-12,98.9
U2094,19,Colombia,Premium,2024-01-26,969.4
U2095,44,Argentina,Premium,2022-11-05,366.4
U2096,19,Argentina,Standard,2022-03-30,450.2
U2097,18,Mexico,Standard,2023-06-21,616.8
U2098,34,Argentina,Standard,2023-03-22,517.0
U2099,35,Mexico,Basic,2023-05-02,363.1
U2100,53,Chile,Basic,2022-03-20,150.5
U2101,32,Mexico,Basic,2022-10-24,214.2
U2102,46,Chile,Standard,2022-02-01,446.9
U2103,27,Chile,Basic,2022-08-07,225.5
U2104,56,Argentina,Basic,2022-02-09,216.7
U2105,54,Colombia,Basic,2023-12-14,9.8
U2106,43,Colombia,Basic,2024-01-14,218.6
U2107,54,Mexico,Standard,2022-11-09,176.6
U2108,18,Argentina,Standard,2022-01-02,404.2
U2109,60,Colombia,Basic,2022-02-22,394.3
U2110,64,Mexico,Basic,2023-05-05,211.6
U2111,65,Colombia,Standard,2022-11-14,184.1
U2112,49,Colombia,Standard,2023-06-24,406.9
U2113,49,Colombia,Premium,2023-04-14,295.0
U2114,50,Colombia,Standard,2023-09-09,202.1
U2115,38,Argentina,Standard,2022-08-11,187.5
U2116,59,Peru,Standard,2023-03-22,338.4
U2117,29,Peru,Basic,2022-11-30,543.3
U2118,65,Peru,Standard,2024-02-29,312.8
U2119,23,Colombia,Basic,2023-06-05,35.8
U2120,36,Colombia,Premium,2024-02-27,47.5
U2121,64,Chile,Standard,2022-11-19,197.3
U2122,34,Mexico,Premium,2023-06-04,762.6
U2123,25,Argentina,Premium,2023-05-18,780.2
U2124,51,Mexico,Basic,2022-08-05,273.8
U2125,37,Colombia,Premium,2023-09-23,886.8
U2126,54,Chile,Standard,2022-07-23,317.3
U2127,26,Colombia,Basic,2022-08-28,404.2
U2128,64,Mexico,Basic,2022-08-01,192.2
U2129,54,Chile,Premium,2022-09-06,556.5
U2130,31,Mexico,Premium,2022-12-09,340.5
U2131,50,Mexico,Standard,2024-02-29,176.3
U2132,54,Argentina,Basic,2022-05-03,195.5
U2133,39,Peru,Premium,2024-02-19,454.1
U2134,34,Argentina,Premium,2022-01-19,222.7
U2135,28,Mexico,Basic,2022-12-17,483.1
U2136,18,Chile,Standard,2023-12-21,334.4
U2137,55,Colombia,Standard,2023-01-26,518.7
U2138,60,Colombia,Standard,2022-08-24,325.3
U2139,27,Argentina,Standard,2022-07-26,193.4
U2140,46,Argentina,Basic,2023-12-29,173.7
U2141,55,Argentina,Premium,2023-07-27,333.9
U2142,47,Colombia,Basic,2023-04-22,32.8
U2143,55,Colombia,Basic,2022-10-02,419.7
U2144,32,Peru,Standard,2023-03-02,570.4
U2145,55,Argentina,Basic,2022-09-27,252.2
U2146,49,Mexico,Standard,2022-10-30,256.7
U2147,44,Colombia,Basic,2022-02-13,278.9
U2148,21,Chile,Standard,2022-03-31,181.1
U2149,62,Colombia,Standard,2022-12-29,86.0
U2150,18,Argentina,Basic,2023-06-02,201.9
U2151,44,Colombia,Standard,2022-03-11,93.1
U2152,38,Mexico,Basic,2022-01-05,322.4
U2153,64,Colombia,Basic,2023-09-23,291.6
U2154,51,Mexico,Standard,2022-05-20,394.0
U2155,58,Argentina,Basic,2022-08-24,230.2
U2156,41,Chile,Premium,2023-12-25,622.5
U2157,54,Chile,Standard,2023-09-05,260.4
U2158,57,Chile,Standard,2022-12-07,12.3
U2159,62,Mexico,Basic,2022-06-26,436.1
U2160,37,Peru,Standard,2024-01-02,533.2
U2161,59,Argentina,Basic,2023-01-27,100.3
U2162,62,Argentina,Standard,2023-01-30,366.7
U2163,59,Peru,Basic,2023-09-04,356.7
U2164,39,Colombia,Standard,2022-06-15,592.5
U2165,27,Chile,Basic,2022-06-01,508.3
U2166,30,Mexico,Basic,2024-02-04,25.7
U2167,64,Argentina,Premium,2022-12-01,699.8
U2168,41,Mexico,Premium,2023-04-28,411.0
U2169,31,Mexico,Standard,2023-05-12,488.8
U2170,24,Argentina,Basic,2022-09-19,169.3
U2171,56,Chile,Basic,2022-06-20,131.4
U2172,57,Colombia,Basic,2022-11-21,184.7
U2173,42,Chile,Standard,2023-05-19,168.6
U2174,22,Mexico,Basic,2023-05-06,108.8
U2175,56,Colombia,Basic,2023-03-30,362.5
U2176,40,Chile,Premium,2023-12-06,450.4
U2177,47,Mexico,Standard,2023-10-23,543.9
U2178,22,Argentina,Basic,2023-01-09,349.1
U2179,25,Chile,Basic,2023-12-28,265.8
U2180,59,Argentina,Basic,2022-11-22,89.3
U2181,53,Mexico,Basic,2022-12-26,315.6
U2182,52,Chile,Premium,2022-04-23,94.1
U2183,20,Colombia,Basic,2022-05-11,135.0
U2184,39,Mexico,Premium,2023-01-04,559.6
U2185,22,Mexico,Basic,2022-07-31,384.2
U2186,55,Argentina,Basic,2023-10-09,103.4
U2187,50,Mexico,Standard,2022-03-18,351.3
U2188,21,Mexico,Standard,2022-01-20,422.9
U2189,29,Mexico,Basic,2022-01-01,186.0
U2190,64,Colombia,Standard,2024-02-13,539.7
U2191,30,Colombia,Basic,2023-02-10,159.6
U2192,55,Argentina,Standard,2022-04-30,448.3
U2193,54,Argentina,Basic,2023-02-18,393.9
U2194,48,Argentina,Standard,2022-12-06,61.3
U2195,46,Mexico,Standard,2023-11-26,204.4
U2196,31,Mexico,Basic,2022-12-11,376.6
U2197,32,Argentina,Basic,2024-02-26,240.5
U2198,58,Argentina,Standard,2023-11-25,100.7
U2199,38,Colombia,Basic,2022-07-19,498.9
U2200,58,Colombia,Premium,2022-10-19,599.2
U2201,61,Chile,Standard,2022-01-12,27.8
U2202,23,Chile,Standard,2023-04-02,567.7
U2203,62,Peru,Premium,2023-07-17,240.4
U2204,59,Mexico,Basic,2023-03-30,34.5
U2205,30,Chile,Basic,2022-04-06,306.2
U2206,33,Mexico,Standard,2023-06-10,253.2
U2207,50,Argentina,Basic,2023-05-09,461.2
U2208,49,Chile,Standard,2023-07-27,76.5
U2209,63,Mexico,Standard,2023-07-08,381.5
U2210,51,Colombia,Basic,2022-04-24,176.6
U2211,19,Mexico,Standard,2023-01-30,296.0
U2212,41,Mexico,Premium,2023-07-23,248.8
U2213,59,Mexico,Premium,2023-09-18,486.0
U2214,23,Colombia,Premium,2023-03-26,794.2
U2215,48,Argentina,Basic,2022-02-27,422.0
U2216,33,Mexico,Basic,2022-09-08,475.8
U2217,23,Colombia,Standard,2022-03-07,454.2
U2218,65,Argentina,Basic,2022-11-15,213.4
U2219,38,Mexico,Standard,2022-04-25,307.8
U2220,43,Colombia,Standard,2022-12-13,43.3
U2221,61,Argentina,Basic,2023-11-14,356.1
U2222,52,Chile,Premium,2023-09-07,781.7
U2223,56,Colombia,Premium,2022-07-07,837.3
U2224,52,Mexico,Standard,2023-02-05,357.8
U2225,29,Colombia,Basic,2023-07-31,321.3
U2226,29,Mexico,Basic,2022-09-12,447.5
U2227,45,Argentina,Premium,2022-02-23,718.5
U2228,58,Peru,Basic,2022-08-28,165.7
U2229,52,Colombia,Premium,2022-11-17,378.0
U2230,55,Colombia,Basic,2023-07-07,290.9
U2231,58,Mexico,Standard,2023-04-04,52.0
U2232,65,Mexico,Basic,2022-07-11,141.8
U2233,62,Chile,Premium,2022-01-23,517.0
U2234,28,Chile,Basic,2024-02-05,213.9
U2235,20,Peru,Standard,2023-10-12,434.6
U2236,62,Mexico,Standard,2022-03-29,188.8
U2237,61,Mexico,Basic,2023-08-03,272.3
U2238,39,Colombia,Premium,2023-12-28,806.0
U2239,46,Mexico,Basic,2022-09-18,440.9
